Angle (rad),        func_sin,        Original Sin,        Error
4.279999999999953,-0.907967260618204,-0.907967260616386,0.000000000001818
4.289999999999953,-0.912112203914856,-0.912112203913061,0.000000000001795
4.299999999999953,-0.916165936751205,-0.916165936749436,0.000000000001769
4.309999999999953,-0.920128053757348,-0.920128053755605,0.000000000001742
4.319999999999952,-0.923998158724884,-0.923998158723170,0.000000000001714
4.329999999999952,-0.927775864646542,-0.927775864644858,0.000000000001684
4.339999999999952,-0.931460793754878,-0.931460793753225,0.000000000001653
4.349999999999952,-0.935052577560053,-0.935052577558432,0.000000000001621
4.359999999999951,-0.938550856886678,-0.938550856885091,0.000000000001587
4.369999999999951,-0.941955281909737,-0.941955281908185,0.000000000001552
4.379999999999951,-0.945265512189564,-0.945265512188047,0.000000000001516
4.389999999999951,-0.948481216705889,-0.948481216704410,0.000000000001479
4.399999999999951,-0.951602073890942,-0.951602073889501,0.000000000001441
4.409999999999950,-0.954627771661604,-0.954627771660202,0.000000000001402
4.419999999999950,-0.957558007450619,-0.957558007449257,0.000000000001363
4.429999999999950,-0.960392488236852,-0.960392488235529,0.000000000001322
4.439999999999950,-0.963130930574584,-0.963130930573303,0.000000000001281
4.449999999999950,-0.965773060621864,-0.965773060620626,0.000000000001238
4.459999999999949,-0.968318614167890,-0.968318614166695,0.000000000001196
4.469999999999949,-0.970767336659428,-0.970767336658276,0.000000000001152
4.479999999999949,-0.973118983226270,-0.973118983225162,0.000000000001108
4.489999999999949,-0.975373318705719,-0.975373318704655,0.000000000001064
4.499999999999948,-0.977530117666105,-0.977530117665086,0.000000000001019
4.509999999999948,-0.979589164429330,-0.979589164428357,0.000000000000973
4.519999999999948,-0.981550253092433,-0.981550253091506,0.000000000000927
4.529999999999948,-0.983413187548182,-0.983413187547301,0.000000000000881
4.539999999999948,-0.985177781504684,-0.985177781503850,0.000000000000834
4.549999999999947,-0.986843858504015,-0.986843858503228,0.000000000000787
4.559999999999947,-0.988411251939862,-0.988411251939122,0.000000000000740
4.569999999999947,-0.989879805074188,-0.989879805073496,0.000000000000692
4.579999999999947,-0.991249371052904,-0.991249371052260,0.000000000000644
4.589999999999947,-0.992519812920553,-0.992519812919957,0.000000000000596
4.599999999999946,-0.993691003634007,-0.993691003633458,0.000000000000548
4.609999999999946,-0.994762826075170,-0.994762826074670,0.000000000000500
4.619999999999946,-0.995735173062692,-0.995735173062240,0.000000000000451
4.629999999999946,-0.996607947362684,-0.996607947362281,0.000000000000403
4.639999999999946,-0.997381061698443,-0.997381061698089,0.000000000000354
4.649999999999945,-0.998054438759181,-0.998054438758876,0.000000000000305
4.659999999999945,-0.998628011207752,-0.998628011207496,0.000000000000256
4.669999999999945,-0.999101721687390,-0.999101721687182,0.000000000000208
4.679999999999945,-0.999475522827441,-0.999475522827282,0.000000000000159
4.689999999999944,-0.999749377248102,-0.999749377247993,0.000000000000110
4.699999999999944,-0.999923257564161,-0.999923257564100,0.000000000000061
4.709999999999944,-0.999997146387730,-0.999997146387718,0.000000000000012
4.719999999999944,-0.999971036329988,-0.999971036330025,0.000000000000037
4.729999999999944,-0.999844930001919,-0.999844930002005,0.000000000000086
4.739999999999943,-0.999618840014052,-0.999618840014187,0.000000000000135
4.749999999999943,-0.999292788975196,-0.999292788975380,0.000000000000184
4.759999999999943,-0.998866809490184,-0.998866809490417,0.000000000000233
4.769999999999943,-0.998340944156609,-0.998340944156891,0.000000000000282
4.779999999999943,-0.997715245560566,-0.997715245560897,0.000000000000331
4.789999999999942,-0.996989776271394,-0.996989776271774,0.000000000000380
4.799999999999942,-0.996164608835417,-0.996164608835846,0.000000000000429
4.809999999999942,-0.995239825768690,-0.995239825769168,0.000000000000478
4.819999999999942,-0.994215519548751,-0.994215519549278,0.000000000000527
4.829999999999941,-0.993091792605366,-0.993091792605942,0.000000000000576
4.839999999999941,-0.991868757310295,-0.991868757310920,0.000000000000625
4.849999999999941,-0.990546535966047,-0.990546535966721,0.000000000000674
4.859999999999941,-0.989125260793655,-0.989125260794379,0.000000000000723
4.869999999999941,-0.987605073919452,-0.987605073920225,0.000000000000773
4.879999999999940,-0.985986127360858,-0.985986127361680,0.000000000000822
4.889999999999940,-0.984268583011180,-0.984268583012052,0.000000000000872
4.899999999999940,-0.982452612623422,-0.982452612624344,0.000000000000922
4.909999999999940,-0.980538397793109,-0.980538397794081,0.000000000000971
4.919999999999940,-0.978526129940129,-0.978526129941151,0.000000000001022
4.929999999999939,-0.976416010289591,-0.976416010290663,0.000000000001072
4.939999999999939,-0.974208249851700,-0.974208249852823,0.000000000001123
4.949999999999939,-0.971903069400661,-0.971903069401835,0.000000000001174
4.959999999999939,-0.969500699452599,-0.969500699453824,0.000000000001225
4.969999999999938,-0.967001380242505,-0.967001380243782,0.000000000001277
4.979999999999938,-0.964405361700218,-0.964405361701547,0.000000000001329
4.989999999999938,-0.961712903425429,-0.961712903426810,0.000000000001382
4.999999999999938,-0.958924274661721,-0.958924274663156,0.000000000001435
5.009999999999938,-0.956039754269648,-0.956039754271136,0.000000000001488
5.019999999999937,-0.953059630698844,-0.953059630700387,0.000000000001542
5.029999999999937,-0.949984201959183,-0.949984201960780,0.000000000001597
5.039999999999937,-0.946813775590977,-0.946813775592629,0.000000000001653
5.049999999999937,-0.943548668634219,-0.943548668635927,0.000000000001709
5.059999999999937,-0.940189207596885,-0.940189207598650,0.000000000001766
5.069999999999936,-0.936735728422278,-0.936735728424101,0.000000000001823
5.079999999999936,-0.933188576455439,-0.933188576457321,0.000000000001882
5.089999999999936,-0.929548106408607,-0.929548106410549,0.000000000001941
5.099999999999936,-0.925814682325755,-0.925814682327757,0.000000000002002
5.109999999999935,-0.921988677546178,-0.921988677548241,0.000000000002063
5.119999999999935,-0.918070474667167,-0.918070474669293,0.000000000002126
5.129999999999935,-0.914060465505744,-0.914060465507933,0.000000000002189
5.139999999999935,-0.909959051059483,-0.909959051061738,0.000000000002254
5.149999999999935,-0.905766641466412,-0.905766641468732,0.000000000002320
5.159999999999934,-0.901483655963996,-0.901483655966383,0.000000000002388
5.169999999999934,-0.897110522847215,-0.897110522849671,0.000000000002456
5.179999999999934,-0.892647679425737,-0.892647679428264,0.000000000002527
5.189999999999934,-0.888095571980186,-0.888095571982785,0.000000000002599
5.199999999999934,-0.883454655717512,-0.883454655720184,0.000000000002672
5.209999999999933,-0.878725394725475,-0.878725394728222,0.000000000002747
5.219999999999933,-0.873908261926231,-0.873908261929055,0.000000000002824
5.229999999999933,-0.869003739029047,-0.869003739031949,0.000000000002902
5.239999999999933,-0.864012316482126,-0.864012316485108,0.000000000002983
5.249999999999932,-0.858934493423561,-0.858934493426627,0.000000000003065
5.259999999999932,-0.853770777631429,-0.853770777634579,0.000000000003149
5.269999999999932,-0.848521685473004,-0.848521685476240,0.000000000003236
5.279999999999932,-0.843187741853129,-0.843187741856454,0.000000000003324
5.289999999999932,-0.837769480161720,-0.837769480165135,0.000000000003415
5.299999999999931,-0.832267442220432,-0.832267442223939,0.000000000003507
5.309999999999931,-0.826682178228473,-0.826682178232075,0.000000000003602
5.319999999999931,-0.821014246707587,-0.821014246711287,0.000000000003699
5.329999999999931,-0.815264214446205,-0.815264214450004,0.000000000003798
5.339999999999931,-0.809432656442760,-0.809432656446660,0.000000000003900
5.349999999999930,-0.803520155848194,-0.803520155852197,0.000000000004003
5.359999999999930,-0.797527303907638,-0.797527303911747,0.000000000004109
5.369999999999930,-0.791454699901292,-0.791454699905509,0.000000000004216
5.379999999999930,-0.785302951084498,-0.785302951088824,0.000000000004326
5.389999999999930,-0.779072672627010,-0.779072672631447,0.000000000004437
5.399999999999929,-0.772764487551483,-0.772764487556032,0.000000000004550
5.409999999999929,-0.766379026671167,-0.766379026675830,0.000000000004663
5.419999999999929,-0.759916928526829,-0.759916928531607,0.000000000004778
5.429999999999929,-0.753378839322900,-0.753378839327793,0.000000000004893
5.439999999999928,-0.746765412862852,-0.746765412867860,0.000000000005008
5.449999999999928,-0.740077310483820,-0.740077310488943,0.000000000005123
5.459999999999928,-0.733315200990469,-0.733315200995705,0.000000000005236
5.469999999999928,-0.726479760588115,-0.726479760593463,0.000000000005348
5.479999999999928,-0.719571672815102,-0.719571672820558,0.000000000005456
5.489999999999927,-0.712591628474453,-0.712591628480013,0.000000000005560
5.499999999999927,-0.705540325547949,-0.705540325570444,0.000000000022495
5.509999999999927,-0.698418469195413,-0.698418469216266,0.000000000020853
5.519999999999927,-0.691226771577805,-0.691226771597180,0.000000000019375
5.529999999999927,-0.683965951858914,-0.683965951876954,0.000000000018040
5.539999999999926,-0.676636736114680,-0.676636736131511,0.000000000016831
5.549999999999926,-0.669239857260583,-0.669239857276317,0.000000000015734
5.559999999999926,-0.661776054978360,-0.661776054993093,0.000000000014733
5.569999999999926,-0.654246075642030,-0.654246075655848,0.000000000013818
5.579999999999925,-0.646650672243263,-0.646650672256240,0.000000000012978
5.589999999999925,-0.638990604316077,-0.638990604328281,0.000000000012204
5.599999999999925,-0.631266637860891,-0.631266637872379,0.000000000011489
5.609999999999925,-0.623479545267919,-0.623479545278744,0.000000000010825
5.619999999999925,-0.615630105239938,-0.615630105250146,0.000000000010208
5.629999999999924,-0.607719102714414,-0.607719102724046,0.000000000009631
5.639999999999924,-0.599747328785013,-0.599747328794104,0.000000000009091
5.649999999999924,-0.591715580622488,-0.591715580631071,0.000000000008583
5.659999999999924,-0.583624661394964,-0.583624661403069,0.000000000008105
5.669999999999924,-0.575475380187626,-0.575475380195280,0.000000000007653
5.679999999999923,-0.567268551921806,-0.567268551929032,0.000000000007225
5.689999999999923,-0.559004997273494,-0.559004997280313,0.000000000006819
5.699999999999923,-0.550685542591269,-0.550685542597702,0.000000000006433
5.709999999999923,-0.542311019813669,-0.542311019819735,0.000000000006065
5.719999999999922,-0.533882266385994,-0.533882266391710,0.000000000005715
5.729999999999922,-0.525400125176565,-0.525400125181946,0.000000000005381
5.739999999999922,-0.516865444392434,-0.516865444397496,0.000000000005061
5.749999999999922,-0.508279077494570,-0.508279077499326,0.000000000004756
5.759999999999922,-0.499641883112507,-0.499641883116970,0.000000000004463
5.769999999999921,-0.490954724958486,-0.490954724962670,0.000000000004184
5.779999999999921,-0.482218471741084,-0.482218471745001,0.000000000003916
5.789999999999921,-0.473433997078344,-0.473433997082005,0.000000000003660
5.799999999999921,-0.464602179410412,-0.464602179413827,0.000000000003415
5.809999999999921,-0.455723901911695,-0.455723901914876,0.000000000003181
5.819999999999920,-0.446800052402545,-0.446800052405502,0.000000000002957
5.829999999999920,-0.437831523260476,-0.437831523263219,0.000000000002742
5.839999999999920,-0.428819211330930,-0.428819211333468,0.000000000002538
5.849999999999920,-0.419764017837590,-0.419764017839932,0.000000000002342
5.859999999999919,-0.410666848292259,-0.410666848294415,0.000000000002156
5.869999999999919,-0.401528612404311,-0.401528612406289,0.000000000001978
5.879999999999919,-0.392350223989719,-0.392350223991528,0.000000000001809
5.889999999999919,-0.383132600879678,-0.383132600881326,0.000000000001648
5.899999999999919,-0.373876664828817,-0.373876664830312,0.000000000001495
5.909999999999918,-0.364583341423027,-0.364583341424377,0.000000000001350
5.919999999999918,-0.355253559986906,-0.355253559988119,0.000000000001213
5.929999999999918,-0.345888253490823,-0.345888253491905,0.000000000001082
5.939999999999918,-0.336488358457623,-0.336488358458582,0.000000000000959
5.949999999999918,-0.327054814868975,-0.327054814869819,0.000000000000843
5.959999999999917,-0.317588566071379,-0.317588566072113,0.000000000000734
5.969999999999917,-0.308090558681825,-0.308090558682457,0.000000000000631
5.979999999999917,-0.298561742493138,-0.298561742493673,0.000000000000535
5.989999999999917,-0.289003070378996,-0.289003070379441,0.000000000000445
5.999999999999917,-0.279415498198646,-0.279415498199006,0.000000000000360
6.009999999999916,-0.269799984701315,-0.269799984701597,0.000000000000282
6.019999999999916,-0.260157491430341,-0.260157491430550,0.000000000000209
6.029999999999916,-0.250488982627016,-0.250488982627157,0.000000000000141
6.039999999999916,-0.240795425134163,-0.240795425134241,0.000000000000078
6.049999999999915,-0.231077788299454,-0.231077788299474,0.000000000000020
6.059999999999915,-0.221337043878474,-0.221337043878442,0.000000000000033
6.069999999999915,-0.211574165937550,-0.211574165937468,0.000000000000081
6.079999999999915,-0.201790130756338,-0.201790130756212,0.000000000000125
6.089999999999915,-0.191985916730204,-0.191985916730039,0.000000000000166
6.099999999999914,-0.182162504272381,-0.182162504272180,0.000000000000202
6.109999999999914,-0.172320875715929,-0.172320875715695,0.000000000000234
6.119999999999914,-0.162462015215502,-0.162462015215239,0.000000000000263
6.129999999999914,-0.152586908648935,-0.152586908648646,0.000000000000289
6.139999999999914,-0.142696543518655,-0.142696543518344,0.000000000000312
6.149999999999913,-0.132791908852934,-0.132791908852603,0.000000000000331
6.159999999999913,-0.122873995106985,-0.122873995106636,0.000000000000348
6.169999999999913,-0.112943794063917,-0.112943794063554,0.000000000000363
6.179999999999913,-0.103002298735559,-0.103002298735184,0.000000000000375
6.189999999999912,-0.093050503263161,-0.093050503262776,0.000000000000385
6.199999999999912,-0.083089402817977,-0.083089402817584,0.000000000000393
6.209999999999912,-0.073119993501750,-0.073119993501351,0.000000000000399
6.219999999999912,-0.063143272247105,-0.063143272246701,0.000000000000404
6.229999999999912,-0.053160236717853,-0.053160236717445,0.000000000000408
6.239999999999911,-0.043171885209228,-0.043171885208817,0.000000000000411
6.249999999999911,-0.033179216548058,-0.033179216547646,0.000000000000412
6.259999999999911,-0.023183229992881,-0.023183229992468,0.000000000000413
6.269999999999911,-0.013184925134024,-0.013184925133611,0.000000000000414
6.279999999999911,-0.003185301793641,-0.003185301793228,0.000000000000414
